toolcombo,toolcombo2,assembly,num_viruses,prop_vir,numtools
1 1 0 1 1 1,tnv DVF 0 VB VS VS2,Edinburgh_Glen,1322,0.6171802054154996,5
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Amsterdam_Leid,533,0.6176129779837776,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Amsterdam_Leid,533,0.6176129779837776,5
0 1 1 0 0 0,0 DVF tv 0 0 0,Aberdeen_Man,744,0.6225941422594142,2
0 1 1 0 1 0,0 DVF tv 0 VS 0,Aberdeen_Man,744,0.6225941422594142,3
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Exeter_Maria,101,0.6273291925465838,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Exeter_Maria,101,0.6273291925465838,4
0 1 1 1 0 0,0 DVF tv VB 0 0,Aberdeen_Man,752,0.6292887029288703,3
0 1 1 1 1 0,0 DVF tv VB VS 0,Aberdeen_Man,752,0.6292887029288703,4
0 0 1 0 0 1,0 0 tv 0 0 VS2,Birmingham_Maria,345,0.6307129798903108,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Birmingham_Maria,345,0.6307129798903108,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Birmingham_Maria,345,0.6307129798903108,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Birmingham_Maria,345,0.6307129798903108,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Exeter_Maria,102,0.6335403726708074,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Exeter_Maria,102,0.6335403726708074,5
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Birmingham_Maria,347,0.6343692870201096,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Birmingham_Maria,347,0.6343692870201096,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Birmingham_Maria,347,0.6343692870201096,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Birmingham_Maria,347,0.6343692870201096,5
0 1 1 0 0 0,0 DVF tv 0 0 0,Edinburgh_Glen,1393,0.6503267973856209,2
0 1 1 0 1 0,0 DVF tv 0 VS 0,Edinburgh_Glen,1393,0.6503267973856209,3
0 1 1 1 0 0,0 DVF tv VB 0 0,Edinburgh_Glen,1404,0.6554621848739496,3
0 1 1 1 1 0,0 DVF tv VB VS 0,Edinburgh_Glen,1404,0.6554621848739496,4
1 0 1 0 0 1,tnv 0 tv 0 0 VS2,Edinburgh_Glen,1414,0.6601307189542484,3
1 0 1 0 1 1,tnv 0 tv 0 VS VS2,Edinburgh_Glen,1414,0.6601307189542484,4
1 0 1 1 0 1,tnv 0 tv VB 0 VS2,Edinburgh_Glen,1417,0.661531279178338,4
1 0 1 1 1 1,tnv 0 tv VB VS VS2,Edinburgh_Glen,1417,0.661531279178338,5
0 0 1 0 0 1,0 0 tv 0 0 VS2,Glasgow_Mil,130,0.6701030927835051,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Glasgow_Mil,130,0.6701030927835051,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Glasgow_Mil,131,0.6752577319587629,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Glasgow_Mil,131,0.6752577319587629,4
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Glasgow_Mil,131,0.6752577319587629,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Glasgow_Mil,131,0.6752577319587629,4
0 0 1 0 0 1,0 0 tv 0 0 VS2,Cardiff_Maria,414,0.6753670473083198,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Cardiff_Maria,414,0.6753670473083198,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Cardiff_Maria,415,0.6769983686786297,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Cardiff_Maria,415,0.6769983686786297,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Glasgow_Mil,132,0.6804123711340206,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Glasgow_Mil,132,0.6804123711340206,5
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Cardiff_Maria,418,0.6818923327895595,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Cardiff_Maria,418,0.6818923327895595,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Cardiff_Maria,419,0.6835236541598695,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Cardiff_Maria,419,0.6835236541598695,5
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,Aberdeen_Man,830,0.694560669456067,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,Aberdeen_Man,830,0.694560669456067,5
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,Aberdeen_Man,830,0.694560669456067,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,Aberdeen_Man,830,0.694560669456067,6
0 0 1 0 0 1,0 0 tv 0 0 VS2,Glasgow_Bal,263,0.7050938337801609,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Glasgow_Bal,263,0.7050938337801609,3
0 0 1 0 0 1,0 0 tv 0 0 VS2,London_Maria,454,0.7060653188180405,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,London_Maria,454,0.7060653188180405,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Glasgow_Bal,264,0.707774798927614,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Glasgow_Bal,264,0.707774798927614,4
0 0 1 0 0 1,0 0 tv 0 0 VS2,Dundee_Clat,847,0.7087866108786611,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Dundee_Clat,847,0.7087866108786611,3
0 1 0 0 0 1,0 DVF 0 0 0 VS2,Aberdeen_Man,848,0.7096234309623431,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,Aberdeen_Man,848,0.7096234309623431,3
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Aberdeen_Man,851,0.7121338912133891,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Aberdeen_Man,851,0.7121338912133891,4
0 0 1 1 0 1,0 0 tv VB 0 VS2,Dundee_Clat,852,0.7129707112970711,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Dundee_Clat,852,0.7129707112970711,4
0 0 1 1 0 1,0 0 tv VB 0 VS2,London_Maria,459,0.713841368584759,3
0 0 1 1 1 1,0 0 tv VB VS VS2,London_Maria,459,0.713841368584759,4
0 1 1 0 0 1,0 DVF tv 0 0 VS2,London_Maria,462,0.71850699844479,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,London_Maria,462,0.71850699844479,4
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Dundee_Clat,859,0.7188284518828452,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Dundee_Clat,859,0.7188284518828452,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Dundee_Clat,863,0.7221757322175733,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Dundee_Clat,863,0.7221757322175733,5
0 1 1 1 0 1,0 DVF tv VB 0 VS2,London_Maria,467,0.7262830482115086,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,London_Maria,467,0.7262830482115086,5
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Glasgow_Bal,271,0.7265415549597856,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Glasgow_Bal,271,0.7265415549597856,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Glasgow_Bal,272,0.7292225201072386,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Glasgow_Bal,272,0.7292225201072386,5
1 1 1 0 0 1,tnv DVF tv 0 0 VS2,Edinburgh_Glen,1569,0.7324929971988795,4
1 1 1 0 1 1,tnv DVF tv 0 VS VS2,Edinburgh_Glen,1569,0.7324929971988795,5
1 1 1 1 0 1,tnv DVF tv VB 0 VS2,Edinburgh_Glen,1571,0.7334267040149393,5
1 1 1 1 1 1,tnv DVF tv VB VS VS2,Edinburgh_Glen,1571,0.7334267040149393,6
0 1 0 0 0 1,0 DVF 0 0 0 VS2,Edinburgh_Glen,1581,0.7380952380952381,2
0 1 0 0 1 1,0 DVF 0 0 VS VS2,Edinburgh_Glen,1581,0.7380952380952381,3
0 1 0 1 0 1,0 DVF 0 VB 0 VS2,Edinburgh_Glen,1587,0.7408963585434174,3
0 1 0 1 1 1,0 DVF 0 VB VS VS2,Edinburgh_Glen,1587,0.7408963585434174,4
0 0 1 0 0 1,0 0 tv 0 0 VS2,Dundee_Maria,179,0.7617021276595745,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Dundee_Maria,179,0.7617021276595745,3
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Dundee_Maria,180,0.7659574468085106,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Dundee_Maria,180,0.7659574468085106,4
0 0 1 1 0 1,0 0 tv VB 0 VS2,Dundee_Maria,182,0.774468085106383,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Dundee_Maria,182,0.774468085106383,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Dundee_Maria,183,0.7787234042553192,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Dundee_Maria,183,0.7787234042553192,5
0 0 1 0 0 1,0 0 tv 0 0 VS2,Aberdeen_Man,1016,0.8502092050209205,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Aberdeen_Man,1016,0.8502092050209205,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Aberdeen_Man,1016,0.8502092050209205,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Aberdeen_Man,1016,0.8502092050209205,4
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Aberdeen_Man,1026,0.8585774058577406,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Aberdeen_Man,1026,0.8585774058577406,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Aberdeen_Man,1026,0.8585774058577406,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Aberdeen_Man,1026,0.8585774058577406,5
0 0 1 0 0 1,0 0 tv 0 0 VS2,Edinburgh_Glen,1908,0.8907563025210085,2
0 0 1 0 1 1,0 0 tv 0 VS VS2,Edinburgh_Glen,1908,0.8907563025210085,3
0 0 1 1 0 1,0 0 tv VB 0 VS2,Edinburgh_Glen,1911,0.8921568627450981,3
0 0 1 1 1 1,0 0 tv VB VS VS2,Edinburgh_Glen,1911,0.8921568627450981,4
0 1 1 0 0 1,0 DVF tv 0 0 VS2,Edinburgh_Glen,1939,0.9052287581699346,3
0 1 1 0 1 1,0 DVF tv 0 VS VS2,Edinburgh_Glen,1939,0.9052287581699346,4
0 1 1 1 0 1,0 DVF tv VB 0 VS2,Edinburgh_Glen,1941,0.9061624649859944,4
0 1 1 1 1 1,0 DVF tv VB VS VS2,Edinburgh_Glen,1941,0.9061624649859944,5
