"","toolcombo","toolcombo2","assembly","num_viruses","prop_vir","numtools","environment"
"2892","1 1 0 1 1 0","tv DVF 0 VB VS 0","49620",10701,0.673824066494553,4,"Lake_Erie"
"2893","0 1 1 0 0 1","0 DVF tnv 0 0 VS2","49640",12608,0.675235646958012,3,"Lake_Erie"
"2894","0 1 1 1 0 1","0 DVF tnv VB 0 VS2","49640",12608,0.675235646958012,4,"Lake_Erie"
"2895","0 1 1 0 1 1","0 DVF tnv 0 VS VS2","49640",12660,0.678020565552699,4,"Lake_Erie"
"2896","0 1 1 1 1 1","0 DVF tnv VB VS VS2","49640",12660,0.678020565552699,5,"Lake_Erie"
"2897","1 0 0 0 0 1","tv 0 0 0 0 VS2","49620",10811,0.680750582457024,2,"Lake_Erie"
"2898","1 0 0 0 1 1","tv 0 0 0 VS VS2","49620",10811,0.680750582457024,3,"Lake_Erie"
"2899","1 0 0 1 0 1","tv 0 0 VB 0 VS2","49620",10811,0.680750582457024,3,"Lake_Erie"
"2900","1 0 0 1 1 1","tv 0 0 VB VS VS2","49620",10811,0.680750582457024,4,"Lake_Erie"
"2901","0 1 1 0 0 1","0 DVF tnv 0 0 VS2","49642",9277,0.681781436025575,3,"Lake_Erie"
"2902","0 1 1 1 0 1","0 DVF tnv VB 0 VS2","49642",9277,0.681781436025575,4,"Lake_Erie"
"2903","0 1 1 0 0 1","0 DVF tnv 0 0 VS2","49641",10279,0.682083609820836,3,"Lake_Erie"
"2904","0 1 1 1 0 1","0 DVF tnv VB 0 VS2","49641",10279,0.682083609820836,4,"Lake_Erie"
"2905","0 1 1 0 1 1","0 DVF tnv 0 VS VS2","49641",10299,0.683410749834108,4,"Lake_Erie"
"2906","0 1 1 1 1 1","0 DVF tnv VB VS VS2","49641",10299,0.683410749834108,5,"Lake_Erie"
"2907","0 1 1 0 1 1","0 DVF tnv 0 VS VS2","49642",9308,0.684059675167193,4,"Lake_Erie"
"2908","0 1 1 1 1 1","0 DVF tnv VB VS VS2","49642",9308,0.684059675167193,5,"Lake_Erie"
"2909","0 1 0 0 0 1","0 DVF 0 0 0 VS2","49620",10951,0.689566148227442,2,"Lake_Erie"
"2910","0 1 0 1 0 1","0 DVF 0 VB 0 VS2","49620",10951,0.689566148227442,3,"Lake_Erie"
"2911","0 1 0 0 1 1","0 DVF 0 0 VS VS2","49620",10981,0.691455198035388,3,"Lake_Erie"
"2912","0 1 0 1 1 1","0 DVF 0 VB VS VS2","49620",10981,0.691455198035388,4,"Lake_Erie"
"2913","1 0 1 0 0 1","tv 0 tnv 0 0 VS2","49640",12917,0.691784490145673,3,"Lake_Erie"
"2914","1 0 1 1 0 1","tv 0 tnv VB 0 VS2","49640",12917,0.691784490145673,4,"Lake_Erie"
"2915","1 0 1 0 1 1","tv 0 tnv 0 VS VS2","49640",12938,0.692909168808912,4,"Lake_Erie"
"2916","1 0 1 1 1 1","tv 0 tnv VB VS VS2","49640",12938,0.692909168808912,5,"Lake_Erie"
"2917","1 0 0 0 0 1","tv 0 0 0 0 VS2","49617",3772,0.694915254237288,2,"Lake_Erie"
"2918","1 0 0 0 1 1","tv 0 0 0 VS VS2","49617",3772,0.694915254237288,3,"Lake_Erie"
"2919","1 0 0 1 0 1","tv 0 0 VB 0 VS2","49617",3772,0.694915254237288,3,"Lake_Erie"
"2920","1 0 0 1 1 1","tv 0 0 VB VS VS2","49617",3772,0.694915254237288,4,"Lake_Erie"
"2921","1 1 0 0 0 0","tv DVF 0 0 0 0","49617",3824,0.704495210022108,2,"Lake_Erie"
"2922","1 1 0 1 0 0","tv DVF 0 VB 0 0","49617",3824,0.704495210022108,3,"Lake_Erie"
"2923","1 1 0 0 1 0","tv DVF 0 0 VS 0","49617",3838,0.707074428887251,3,"Lake_Erie"
"2924","1 1 0 1 1 0","tv DVF 0 VB VS 0","49617",3838,0.707074428887251,4,"Lake_Erie"
"2925","1 0 1 0 0 1","tv 0 tnv 0 0 VS2","49641",10714,0.710948905109489,3,"Lake_Erie"
"2926","1 0 1 1 0 1","tv 0 tnv VB 0 VS2","49641",10714,0.710948905109489,4,"Lake_Erie"
"2927","1 0 1 0 1 1","tv 0 tnv 0 VS VS2","49641",10720,0.71134704711347,4,"Lake_Erie"
"2928","1 0 1 1 1 1","tv 0 tnv VB VS VS2","49641",10720,0.71134704711347,5,"Lake_Erie"
"2929","1 0 1 0 0 1","tv 0 tnv 0 0 VS2","49642",9719,0.714264716689939,3,"Lake_Erie"
"2930","1 0 1 1 0 1","tv 0 tnv VB 0 VS2","49642",9719,0.714264716689939,4,"Lake_Erie"
"2931","1 0 1 0 1 1","tv 0 tnv 0 VS VS2","49642",9731,0.715146615712501,4,"Lake_Erie"
"2932","1 0 1 1 1 1","tv 0 tnv VB VS VS2","49642",9731,0.715146615712501,5,"Lake_Erie"
"2933","0 1 0 0 0 1","0 DVF 0 0 0 VS2","49617",3907,0.719786293294031,2,"Lake_Erie"
"2934","0 1 0 1 0 1","0 DVF 0 VB 0 VS2","49617",3907,0.719786293294031,3,"Lake_Erie"
"2935","0 1 0 0 1 1","0 DVF 0 0 VS VS2","49617",3911,0.720523212969786,3,"Lake_Erie"
"2936","0 1 0 1 1 1","0 DVF 0 VB VS VS2","49617",3911,0.720523212969786,4,"Lake_Erie"
"2937","1 1 0 0 0 1","tv DVF 0 0 0 VS2","49620",12111,0.762609407468044,3,"Lake_Erie"
"2938","1 1 0 0 1 1","tv DVF 0 0 VS VS2","49620",12111,0.762609407468044,4,"Lake_Erie"
"2939","1 1 0 1 0 1","tv DVF 0 VB 0 VS2","49620",12111,0.762609407468044,4,"Lake_Erie"
"2940","1 1 0 1 1 1","tv DVF 0 VB VS VS2","49620",12111,0.762609407468044,5,"Lake_Erie"
"2941","1 1 0 0 0 1","tv DVF 0 0 0 VS2","49617",4178,0.769712601326455,3,"Lake_Erie"
"2942","1 1 0 0 1 1","tv DVF 0 0 VS VS2","49617",4178,0.769712601326455,4,"Lake_Erie"
"2943","1 1 0 1 0 1","tv DVF 0 VB 0 VS2","49617",4178,0.769712601326455,4,"Lake_Erie"
"2944","1 1 0 1 1 1","tv DVF 0 VB VS VS2","49617",4178,0.769712601326455,5,"Lake_Erie"
"2945","1 1 1 0 0 1","tv DVF tnv 0 0 VS2","49639",10813,0.796479080730701,4,"Lake_Erie"
"2946","1 1 1 1 0 1","tv DVF tnv VB 0 VS2","49639",10813,0.796479080730701,5,"Lake_Erie"
"2947","1 1 1 0 1 1","tv DVF tnv 0 VS VS2","49639",10822,0.797142015321155,5,"Lake_Erie"
"2948","1 1 1 1 1 1","tv DVF tnv VB VS VS2","49639",10822,0.797142015321155,6,"Lake_Erie"
"2949","1 1 1 0 0 1","tv DVF tnv 0 0 VS2","49640",15614,0.836225364181662,4,"Lake_Erie"
"2950","1 1 1 1 0 1","tv DVF tnv VB 0 VS2","49640",15614,0.836225364181662,5,"Lake_Erie"
"2951","1 1 1 0 1 1","tv DVF tnv 0 VS VS2","49640",15622,0.83665381319623,5,"Lake_Erie"
"2952","1 1 1 1 1 1","tv DVF tnv VB VS VS2","49640",15622,0.83665381319623,6,"Lake_Erie"
"2953","1 1 1 0 0 1","tv DVF tnv 0 0 VS2","49641",12737,0.845189117451891,4,"Lake_Erie"
"2954","1 1 1 1 0 1","tv DVF tnv VB 0 VS2","49641",12737,0.845189117451891,5,"Lake_Erie"
"2955","1 1 1 0 1 1","tv DVF tnv 0 VS VS2","49641",12740,0.845388188453882,5,"Lake_Erie"
"2956","1 1 1 1 1 1","tv DVF tnv VB VS VS2","49641",12740,0.845388188453882,6,"Lake_Erie"
"2957","1 1 0 0 0 0","tv DVF 0 0 0 0","49641",12741,0.845454545454545,2,"Lake_Erie"
"2958","1 1 0 1 0 0","tv DVF 0 VB 0 0","49641",12741,0.845454545454545,3,"Lake_Erie"
"2959","1 1 1 0 0 1","tv DVF tnv 0 0 VS2","49642",11566,0.850003674579261,4,"Lake_Erie"
"2960","1 1 1 1 0 1","tv DVF tnv VB 0 VS2","49642",11566,0.850003674579261,5,"Lake_Erie"
"2961","1 1 1 0 1 1","tv DVF tnv 0 VS VS2","49642",11572,0.850444624090542,5,"Lake_Erie"
"2962","1 1 1 1 1 1","tv DVF tnv VB VS VS2","49642",11572,0.850444624090542,6,"Lake_Erie"
"2963","1 1 0 0 1 0","tv DVF 0 0 VS 0","49641",12824,0.850962176509622,3,"Lake_Erie"
"2964","1 1 0 1 1 0","tv DVF 0 VB VS 0","49641",12824,0.850962176509622,4,"Lake_Erie"
"2965","1 1 0 0 0 0","tv DVF 0 0 0 0","49642",11597,0.852281913720879,2,"Lake_Erie"
"2966","1 1 0 1 0 0","tv DVF 0 VB 0 0","49642",11597,0.852281913720879,3,"Lake_Erie"
"2967","1 1 0 0 1 0","tv DVF 0 0 VS 0","49642",11682,0.858528698464026,3,"Lake_Erie"
"2968","1 1 0 1 1 0","tv DVF 0 VB VS 0","49642",11682,0.858528698464026,4,"Lake_Erie"
"2969","1 1 0 0 0 0","tv DVF 0 0 0 0","49640",16312,0.873607540702656,2,"Lake_Erie"
"2970","1 1 0 1 0 0","tv DVF 0 VB 0 0","49640",16312,0.873607540702656,3,"Lake_Erie"
"2971","1 1 0 0 1 0","tv DVF 0 0 VS 0","49640",16414,0.879070265638389,3,"Lake_Erie"
"2972","1 1 0 1 1 0","tv DVF 0 VB VS 0","49640",16414,0.879070265638389,4,"Lake_Erie"
"2973","0 1 0 0 0 1","0 DVF 0 0 0 VS2","49641",13308,0.88307896483079,2,"Lake_Erie"
"2974","0 1 0 1 0 1","0 DVF 0 VB 0 VS2","49641",13308,0.88307896483079,3,"Lake_Erie"
"2975","0 1 0 0 0 1","0 DVF 0 0 0 VS2","49642",12024,0.88366282060704,2,"Lake_Erie"
"2976","0 1 0 1 0 1","0 DVF 0 VB 0 VS2","49642",12024,0.88366282060704,3,"Lake_Erie"
"2977","0 1 0 0 1 1","0 DVF 0 0 VS VS2","49641",13328,0.884406104844061,3,"Lake_Erie"
"2978","0 1 0 1 1 1","0 DVF 0 VB VS VS2","49641",13328,0.884406104844061,4,"Lake_Erie"
"2979","1 0 0 0 0 1","tv 0 0 0 0 VS2","49639",12015,0.885017678255745,2,"Lake_Erie"
"2980","1 0 0 0 1 1","tv 0 0 0 VS VS2","49639",12015,0.885017678255745,3,"Lake_Erie"
"2981","1 0 0 1 0 1","tv 0 0 VB 0 VS2","49639",12015,0.885017678255745,3,"Lake_Erie"
"2982","1 0 0 1 1 1","tv 0 0 VB VS VS2","49639",12015,0.885017678255745,4,"Lake_Erie"
"2983","0 1 0 0 1 1","0 DVF 0 0 VS VS2","49642",12048,0.885426618652164,3,"Lake_Erie"
"2984","0 1 0 1 1 1","0 DVF 0 VB VS VS2","49642",12048,0.885426618652164,4,"Lake_Erie"
"2985","1 1 0 0 0 0","tv DVF 0 0 0 0","49639",12051,0.88766941661756,2,"Lake_Erie"
"2986","1 1 0 1 0 0","tv DVF 0 VB 0 0","49639",12051,0.88766941661756,3,"Lake_Erie"
"2987","1 1 0 0 1 0","tv DVF 0 0 VS 0","49639",12085,0.890173836181497,3,"Lake_Erie"
"2988","1 1 0 1 1 0","tv DVF 0 VB VS 0","49639",12085,0.890173836181497,4,"Lake_Erie"
"2989","1 0 0 0 0 1","tv 0 0 0 0 VS2","49641",13431,0.891240875912409,2,"Lake_Erie"
"2990","1 0 0 0 1 1","tv 0 0 0 VS VS2","49641",13431,0.891240875912409,3,"Lake_Erie"
"2991","1 0 0 1 0 1","tv 0 0 VB 0 VS2","49641",13431,0.891240875912409,3,"Lake_Erie"
"2992","1 0 0 1 1 1","tv 0 0 VB VS VS2","49641",13431,0.891240875912409,4,"Lake_Erie"
"2993","1 0 0 0 0 1","tv 0 0 0 0 VS2","49640",16664,0.892459297343616,2,"Lake_Erie"
"2994","1 0 0 1 0 1","tv 0 0 VB 0 VS2","49640",16664,0.892459297343616,3,"Lake_Erie"
"2995","1 0 0 0 1 1","tv 0 0 0 VS VS2","49640",16666,0.892566409597258,3,"Lake_Erie"
"2996","1 0 0 1 1 1","tv 0 0 VB VS VS2","49640",16666,0.892566409597258,4,"Lake_Erie"
"2997","0 1 0 0 0 1","0 DVF 0 0 0 VS2","49639",12158,0.895550972304066,2,"Lake_Erie"
"2998","0 1 0 1 0 1","0 DVF 0 VB 0 VS2","49639",12158,0.895550972304066,3,"Lake_Erie"
"2999","0 1 0 0 1 1","0 DVF 0 0 VS VS2","49639",12170,0.896434885091338,3,"Lake_Erie"
"3000","0 1 0 1 1 1","0 DVF 0 VB VS VS2","49639",12170,0.896434885091338,4,"Lake_Erie"
"3001","0 1 0 0 0 1","0 DVF 0 0 0 VS2","49640",16794,0.899421593830334,2,"Lake_Erie"
"3002","0 1 0 1 0 1","0 DVF 0 VB 0 VS2","49640",16794,0.899421593830334,3,"Lake_Erie"
"3003","0 1 0 0 1 1","0 DVF 0 0 VS VS2","49640",16834,0.90156383890317,3,"Lake_Erie"
"3004","0 1 0 1 1 1","0 DVF 0 VB VS VS2","49640",16834,0.90156383890317,4,"Lake_Erie"
"3005","1 0 0 0 0 1","tv 0 0 0 0 VS2","49642",12269,0.901668258984346,2,"Lake_Erie"
"3006","1 0 0 1 0 1","tv 0 0 VB 0 VS2","49642",12269,0.901668258984346,3,"Lake_Erie"
"3007","1 0 0 0 1 1","tv 0 0 0 VS VS2","49642",12270,0.90174175056956,3,"Lake_Erie"
"3008","1 0 0 1 1 1","tv 0 0 VB VS VS2","49642",12270,0.90174175056956,4,"Lake_Erie"
"3009","1 1 0 0 0 1","tv DVF 0 0 0 VS2","49642",13260,0.974498419930918,3,"Lake_Erie"
"3010","1 1 0 1 0 1","tv DVF 0 VB 0 VS2","49642",13260,0.974498419930918,4,"Lake_Erie"
"3011","1 1 0 0 1 1","tv DVF 0 0 VS VS2","49642",13261,0.974571911516131,4,"Lake_Erie"
"3012","1 1 0 1 1 1","tv DVF 0 VB VS VS2","49642",13261,0.974571911516131,5,"Lake_Erie"
"3013","1 1 0 0 0 1","tv DVF 0 0 0 VS2","49639",13261,0.976797289334119,3,"Lake_Erie"
"3014","1 1 0 0 1 1","tv DVF 0 0 VS VS2","49639",13261,0.976797289334119,4,"Lake_Erie"
"3015","1 1 0 1 0 1","tv DVF 0 VB 0 VS2","49639",13261,0.976797289334119,4,"Lake_Erie"
"3016","1 1 0 1 1 1","tv DVF 0 VB VS VS2","49639",13261,0.976797289334119,5,"Lake_Erie"
"3017","1 1 0 0 0 1","tv DVF 0 0 0 VS2","49641",14738,0.977969475779695,3,"Lake_Erie"
"3018","1 1 0 0 1 1","tv DVF 0 0 VS VS2","49641",14738,0.977969475779695,4,"Lake_Erie"
"3019","1 1 0 1 0 1","tv DVF 0 VB 0 VS2","49641",14738,0.977969475779695,4,"Lake_Erie"
"3020","1 1 0 1 1 1","tv DVF 0 VB VS VS2","49641",14738,0.977969475779695,5,"Lake_Erie"
"3021","1 1 0 0 0 1","tv DVF 0 0 0 VS2","49640",18303,0.980237789203085,3,"Lake_Erie"
"3022","1 1 0 0 1 1","tv DVF 0 0 VS VS2","49640",18303,0.980237789203085,4,"Lake_Erie"
"3023","1 1 0 1 0 1","tv DVF 0 VB 0 VS2","49640",18303,0.980237789203085,4,"Lake_Erie"
"3024","1 1 0 1 1 1","tv DVF 0 VB VS VS2","49640",18303,0.980237789203085,5,"Lake_Erie"
"3025","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13NDMLBSNFa13NDMLBSNFD",0,0,1,"Lake_Michigan"
"3026","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13NDMM110DNFa13NDMM110DNFD",0,0,1,"Lake_Michigan"
"3027","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13NDMM110SNFa13NDMM110SNFD",0,0,1,"Lake_Michigan"
"3028","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13VDMLBDNFa13VDMLBDNFD",0,0,1,"Lake_Michigan"
"3029","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13VDMLBSNFa13VDMLBSNFD",0,0,1,"Lake_Michigan"
"3030","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13VDMM110DNFa13VDMM110DNFD",0,0,1,"Lake_Michigan"
"3031","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13VDMM110SDFa13VDMM110SDFD",0,0,1,"Lake_Michigan"
"3032","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13VDMM110SNFa13VDMM110SNFD",0,0,1,"Lake_Michigan"
"3033","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13VDMM15DNFa13VDMM15DNFD",0,0,1,"Lake_Michigan"
"3034","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13VDMM15SDFa13VDMM15SDFD",0,0,1,"Lake_Michigan"
"3035","0 0 0 0 1 0","0 0 0 0 VS 0","Fa13VDMM15SNFa13VDMM15SNFD",0,0,1,"Lake_Michigan"
"3036","0 0 0 0 1 0","0 0 0 0 VS 0","Sp13NDMM110SNSp13NDMM110SNFD",0,0,1,"Lake_Michigan"
"3037","0 0 0 0 1 0","0 0 0 0 VS 0","Sp13VDMM110DDSp13VDMM110DDFD",0,0,1,"Lake_Michigan"
"3038","0 0 0 0 1 0","0 0 0 0 VS 0","Sp13VDMM110SDSp13VDMM110SDFD",0,0,1,"Lake_Michigan"
"3039","0 0 0 0 1 0","0 0 0 0 VS 0","Sp13VDMM15DDSp13VDMM15DDFD",0,0,1,"Lake_Michigan"
"3040","0 0 0 0 1 0","0 0 0 0 VS 0","Sp13VDMM15SNSp13VDMM15SNFD",0,0,1,"Lake_Michigan"
"3041","0 0 0 0 1 0","0 0 0 0 VS 0","Su13NDMM110SNSu13NDMM110SNFD",0,0,1,"Lake_Michigan"
"3042","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMLBDDSu13VDMLBDDFD",0,0,1,"Lake_Michigan"
"3043","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMLBSDSu13VDMLBSDFD",0,0,1,"Lake_Michigan"
"3044","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMM110DCMDSu13VDMM110DCMDFD",0,0,1,"Lake_Michigan"
"3045","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMM110DNSu13VDMM110DNFD",0,0,1,"Lake_Michigan"
"3046","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMM110SDSu13VDMM110SDFD",0,0,1,"Lake_Michigan"
"3047","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMM110SNSu13VDMM110SNFD",0,0,1,"Lake_Michigan"
"3048","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMM15DNSu13VDMM15DNFD",0,0,1,"Lake_Michigan"
"3049","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMM15SDSu13VDMM15SDFD",0,0,1,"Lake_Michigan"
"3050","0 0 0 0 1 0","0 0 0 0 VS 0","Su13VDMM15SNSu13VDMM15SNFD",0,0,1,"Lake_Michigan"
"3051","0 0 0 1 0 0","0 0 0 VB 0 0","Sp13VDMM15SNSp13VDMM15SNFD",0,0,1,"Lake_Michigan"
"3052","0 0 0 1 1 0","0 0 0 VB VS 0","Sp13VDMM15SNSp13VDMM15SNFD",0,0,2,"Lake_Michigan"
"3053","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13NDMLBSNFa13NDMLBSNFD",0,0,1,"Lake_Michigan"
"3054","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13NDMM110DNFa13NDMM110DNFD",0,0,1,"Lake_Michigan"
"3055","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13NDMM110SNFa13NDMM110SNFD",0,0,1,"Lake_Michigan"
"3056","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13VDMLBDNFa13VDMLBDNFD",0,0,1,"Lake_Michigan"
"3057","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13VDMLBSNFa13VDMLBSNFD",0,0,1,"Lake_Michigan"
"3058","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13VDMM110DNFa13VDMM110DNFD",0,0,1,"Lake_Michigan"
"3059","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13VDMM110SDFa13VDMM110SDFD",0,0,1,"Lake_Michigan"
"3060","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13VDMM110SNFa13VDMM110SNFD",0,0,1,"Lake_Michigan"
"3061","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13VDMM15DNFa13VDMM15DNFD",0,0,1,"Lake_Michigan"
"3062","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13VDMM15SDFa13VDMM15SDFD",0,0,1,"Lake_Michigan"
"3063","0 0 1 0 0 0","0 0 tnv 0 0 0","Fa13VDMM15SNFa13VDMM15SNFD",0,0,1,"Lake_Michigan"
"3064","0 0 1 0 0 0","0 0 tnv 0 0 0","Sp13NDMM110SNSp13NDMM110SNFD",0,0,1,"Lake_Michigan"
"3065","0 0 1 0 0 0","0 0 tnv 0 0 0","Sp13VDMM110DDSp13VDMM110DDFD",0,0,1,"Lake_Michigan"
"3066","0 0 1 0 0 0","0 0 tnv 0 0 0","Sp13VDMM110SDSp13VDMM110SDFD",0,0,1,"Lake_Michigan"
"3067","0 0 1 0 0 0","0 0 tnv 0 0 0","Sp13VDMM15DDSp13VDMM15DDFD",0,0,1,"Lake_Michigan"
"3068","0 0 1 0 0 0","0 0 tnv 0 0 0","Sp13VDMM15SNSp13VDMM15SNFD",0,0,1,"Lake_Michigan"
"3069","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13NDMM110SNSu13NDMM110SNFD",0,0,1,"Lake_Michigan"
"3070","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMLBDDSu13VDMLBDDFD",0,0,1,"Lake_Michigan"
"3071","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMLBSDSu13VDMLBSDFD",0,0,1,"Lake_Michigan"
"3072","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMM110DCMDSu13VDMM110DCMDFD",0,0,1,"Lake_Michigan"
"3073","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMM110DNSu13VDMM110DNFD",0,0,1,"Lake_Michigan"
"3074","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMM110SDSu13VDMM110SDFD",0,0,1,"Lake_Michigan"
"3075","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMM110SNSu13VDMM110SNFD",0,0,1,"Lake_Michigan"
"3076","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMM15DNSu13VDMM15DNFD",0,0,1,"Lake_Michigan"
"3077","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMM15SDSu13VDMM15SDFD",0,0,1,"Lake_Michigan"
"3078","0 0 1 0 0 0","0 0 tnv 0 0 0","Su13VDMM15SNSu13VDMM15SNFD",0,0,1,"Lake_Michigan"
"3079","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13NDMLBSNFa13NDMLBSNFD",0,0,2,"Lake_Michigan"
"3080","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13NDMM110DNFa13NDMM110DNFD",0,0,2,"Lake_Michigan"
"3081","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13NDMM110SNFa13NDMM110SNFD",0,0,2,"Lake_Michigan"
"3082","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13VDMLBDNFa13VDMLBDNFD",0,0,2,"Lake_Michigan"
"3083","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13VDMLBSNFa13VDMLBSNFD",0,0,2,"Lake_Michigan"
"3084","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13VDMM110DNFa13VDMM110DNFD",0,0,2,"Lake_Michigan"
"3085","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13VDMM110SDFa13VDMM110SDFD",0,0,2,"Lake_Michigan"
"3086","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13VDMM110SNFa13VDMM110SNFD",0,0,2,"Lake_Michigan"
"3087","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13VDMM15DNFa13VDMM15DNFD",0,0,2,"Lake_Michigan"
"3088","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13VDMM15SDFa13VDMM15SDFD",0,0,2,"Lake_Michigan"
"3089","0 0 1 0 1 0","0 0 tnv 0 VS 0","Fa13VDMM15SNFa13VDMM15SNFD",0,0,2,"Lake_Michigan"
"3090","0 0 1 0 1 0","0 0 tnv 0 VS 0","Sp13NDMM110SNSp13NDMM110SNFD",0,0,2,"Lake_Michigan"
"3091","0 0 1 0 1 0","0 0 tnv 0 VS 0","Sp13VDMM110DDSp13VDMM110DDFD",0,0,2,"Lake_Michigan"
"3092","0 0 1 0 1 0","0 0 tnv 0 VS 0","Sp13VDMM110SDSp13VDMM110SDFD",0,0,2,"Lake_Michigan"
"3093","0 0 1 0 1 0","0 0 tnv 0 VS 0","Sp13VDMM15DDSp13VDMM15DDFD",0,0,2,"Lake_Michigan"
"3094","0 0 1 0 1 0","0 0 tnv 0 VS 0","Sp13VDMM15SNSp13VDMM15SNFD",0,0,2,"Lake_Michigan"
"3095","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13NDMM110SNSu13NDMM110SNFD",0,0,2,"Lake_Michigan"
"3096","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMLBDDSu13VDMLBDDFD",0,0,2,"Lake_Michigan"
"3097","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMLBSDSu13VDMLBSDFD",0,0,2,"Lake_Michigan"
"3098","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMM110DCMDSu13VDMM110DCMDFD",0,0,2,"Lake_Michigan"
"3099","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMM110DNSu13VDMM110DNFD",0,0,2,"Lake_Michigan"
"3100","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMM110SDSu13VDMM110SDFD",0,0,2,"Lake_Michigan"
"3101","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMM110SNSu13VDMM110SNFD",0,0,2,"Lake_Michigan"
"3102","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMM15DNSu13VDMM15DNFD",0,0,2,"Lake_Michigan"
"3103","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMM15SDSu13VDMM15SDFD",0,0,2,"Lake_Michigan"
"3104","0 0 1 0 1 0","0 0 tnv 0 VS 0","Su13VDMM15SNSu13VDMM15SNFD",0,0,2,"Lake_Michigan"
"3105","0 0 1 1 0 0","0 0 tnv VB 0 0","Sp13VDMM15SNSp13VDMM15SNFD",0,0,2,"Lake_Michigan"
"3106","0 0 1 1 1 0","0 0 tnv VB VS 0","Sp13VDMM15SNSp13VDMM15SNFD",0,0,3,"Lake_Michigan"
"3107","0 0 0 1 0 0","0 0 0 VB 0 0","Fa13VDMM15SDFa13VDMM15SDFD",96,0.00319350653670869,1,"Lake_Michigan"
"3108","0 0 0 1 1 0","0 0 0 VB VS 0","Fa13VDMM15SDFa13VDMM15SDFD",96,0.00319350653670869,2,"Lake_Michigan"
"3109","0 0 1 1 0 0","0 0 tnv VB 0 0","Fa13VDMM15SDFa13VDMM15SDFD",96,0.00319350653670869,2,"Lake_Michigan"
"3110","0 0 1 1 1 0","0 0 tnv VB VS 0","Fa13VDMM15SDFa13VDMM15SDFD",96,0.00319350653670869,3,"Lake_Michigan"
"3111","0 0 0 1 0 0","0 0 0 VB 0 0","Fa13VDMM15SNFa13VDMM15SNFD",30,0.00377976565452941,1,"Lake_Michigan"
